user_000088,2009-06-17T13:53:22Z,712559c6-5805-4aeb-bb37-e093c490db40,Ours,7029b5a6-5aee-4e48-b118-80cb1fb2f086,Black
user_000088,2006-01-26T17:57:12Z,,"Marc Seales, Composer. New Stories. Ernie Watts, Saxophone.",,Highway Blues
user_000088,2006-01-06T22:19:42Z,197450cd-0124-4164-b723-3c22dd16494d,Frank Sinatra,e2f32eca-1262-4b6b-882b-657dd7da9a75,Somewhere My Love
user_000088,2006-01-06T22:16:45Z,0e0dd9da-5878-4c46-9a9a-6df43abb5c96,Hot Hot Heat,e5218dc3-9305-4619-938c-955653eddd28,Bandages
user_000088,2005-06-19T13:28:15Z,10adbe5e-a2c0-4bf3-8249-2b4cbf6e6ca8,Massive Attack,879ed538-2176-41a3-b1cd-aa891ecc56a6,Unfinished Sympathy (Paul Oakenfold Mix)
user_000088,2005-06-16T21:39:07Z,,A,,Cc2
user_000088,2005-06-16T09:47:48Z,83b9cbe7-9857-49e2-ab8e-b57b01038103,Pearl Jam,6c2a15c0-1c1f-489a-ae41-cc9abf0bbd9e,Low Light
user_000088,2005-06-15T13:21:53Z,9fcda3ab-a467-4ea9-8569-ae975de0f473,Zeki M??ren,,Duydum Ki Unutmussun
user_000088,2005-06-15T13:18:02Z,9fcda3ab-a467-4ea9-8569-ae975de0f473,Zeki M??ren,4fafb00e-4c1b-45dc-bf57-38f3b39082a8,Gitme Sana Muhtac??m
user_000088,2005-06-15T13:13:55Z,584c04d2-4acc-491b-8a0a-e63133f4bfc4,Yeah Yeah Yeahs,2d06f1ff-41e5-4e53-913a-c670b99c9d1e,Maps
user_000088,2005-06-15T13:09:41Z,1b8fea68-02f4-46d3-bb97-26735b06c5bb,Yal??n,6fb2e09a-62da-48a3-8d42-33807526da0f,Son A?ƒk??m
user_000088,2005-06-15T13:04:48Z,,Yalin - Keske,,Www.Maximp3.Com
user_000088,2005-06-15T13:00:12Z,,Yalin - Ben Bilmem,,Ww.Idoclub.Net
user_000088,2005-06-15T12:56:29Z,,Leonard Nimoy & William Shatner,,Lucy In The Sky With Diamonds
user_000088,2005-06-15T12:52:43Z,a406a684-7c88-442b-836d-3b9b67bbc91d,William Shatner,098695c3-9885-44df-ae17-d1f9bd32814b,Common People
user_000088,2005-06-15T12:48:11Z,d9294ec9-c754-43d5-8edc-8dd6f7297a70,Stellastarr*,,Track 03
user_000088,2005-06-15T12:44:45Z,63a6fae8-d39e-4de6-bfd4-9bcbf489a565,The Promise Ring,,We Don'T Like Romance [Instrumental]
user_000088,2005-06-15T12:42:00Z,63a6fae8-d39e-4de6-bfd4-9bcbf489a565,The Promise Ring,a9acd7bf-d88b-44ca-8e2d-b13447b3adf9,Run Down The Waterfall
user_000088,2005-06-15T12:37:57Z,63a6fae8-d39e-4de6-bfd4-9bcbf489a565,The Promise Ring,09e1ed84-b9ae-4504-a3a5-3ab0e91c5d67,The Sea Of Cortez
user_000088,2005-06-15T12:33:22Z,63a6fae8-d39e-4de6-bfd4-9bcbf489a565,The Promise Ring,96a33ade-02c5-4376-9680-7e69017089a0,Somebody'S Done For
