user_000063,2009-05-01T09:42:46Z,7944ed53-2a58-4035-9b93-140a71e41c34,Sting,b8077017-ba5a-451a-9f2c-a54ddcb59561,"Bring On The Night / When The World Is Running Down, You Make The Best Of What'S Still Around"
user_000063,2009-04-29T11:23:35Z,985c5cc9-2dc1-49ac-8806-5b66586a2d58,Riverside,5c82fbac-baec-43e5-8a83-70893aaa7f7f,Cybernetic Pillow
user_000063,2009-04-29T11:17:09Z,985c5cc9-2dc1-49ac-8806-5b66586a2d58,Riverside,ca5465c3-ad37-4833-b049-a15807b9afde,The Curtain Falls
user_000063,2009-04-29T11:11:13Z,a466c2a2-6517-42fb-a160-1087c3bafd9f,Slipknot,1dbc2d31-9733-4a84-9eda-88f97a10b55f,"Vermilion, Part 2"
user_000063,2009-04-29T11:08:21Z,c14b4180-dc87-481e-b17a-64e4150f90f6,Opeth,c651c5bd-d5df-4cb6-b930-a82417774c79,Patterns In The Ivy
user_000063,2009-04-29T10:35:57Z,f4145536-bd5d-49a1-a00d-cd1d61c39ae3,Etna,8fde8d24-d063-4330-8dc2-ab6e8d3b8596,Barca (La Mumio)
user_000063,2009-04-29T10:33:11Z,0ab49580-c84f-44d4-875f-d83760ea2cfe,Maroon 5,6e8c2a2d-d9e6-4a73-91e2-73914a5681c9,Take What You Want
user_000063,2009-04-29T10:30:19Z,,Iwona,,Stoję Jak Kołek
user_000063,2009-04-29T10:26:38Z,985c5cc9-2dc1-49ac-8806-5b66586a2d58,Riverside,88f37076-4914-40d7-803d-9df99bbdb3aa,After
user_000063,2009-04-29T10:19:03Z,5b1c75ba-7701-49a7-97cf-ef37c93ba1db,Chylińska,a8f47d9c-5f24-45aa-80ac-4746e0dccc78,Niczyja
user_000063,2009-04-28T22:24:54Z,de548477-205e-4802-8908-e71d3ad67be0,Coma,71e25e0c-7cdd-4277-bdae-fb1a5cae80b3,Sto Tysięcy Jednakowych Miast
user_000063,2009-04-28T22:20:02Z,f2cb0435-d643-4fab-9587-fdb0279330a7,Razorlight,b46f891f-c081-4042-b51c-0c9d48d6243d,Wire To Wire
user_000063,2009-04-28T22:16:54Z,a66999a7-ae5c-460e-ba94-1a01143ae847,Snow Patrol,50eeba5a-0c2f-4423-b5fd-afa0162231b6,Set The Fire To The Third Bar
user_000063,2009-04-28T20:35:16Z,,Polish Jaja,,Chryzantemy Zlociste Wersja Pikantna
user_000063,2009-04-28T20:32:11Z,2645702c-97a3-45dd-b408-707362116101,Pidżama Porno,25f082e8-da4a-462f-804e-fd9e2c8d1cdb,Twoja Generacja
user_000063,2009-04-28T20:28:56Z,516cef4d-0718-4007-9939-f9b38af3f784,Fall Out Boy,92f565cd-566a-410d-8d37-150e69066b8f,Roxanne
user_000063,2009-04-28T20:23:58Z,de548477-205e-4802-8908-e71d3ad67be0,Coma,bd6b7a38-7614-44a1-85c4-f639f9aa541d,Widokówka
user_000063,2009-04-28T20:16:54Z,6db350a0-5bc0-4b64-a620-0d6f7eddaf1b,Żywiołak,ebafe281-12a9-4945-ac9c-e9b1cfc6a8dd,Wiły
user_000063,2009-04-28T20:10:42Z,,Jelonek,,Lorr
user_000063,2009-04-28T20:06:07Z,985c5cc9-2dc1-49ac-8806-5b66586a2d58,Riverside,08837413-9255-41be-b1c9-791c2d259e22,I Believe (Live)
