user_000100,2009-05-04T12:05:10Z,79239441-bfd5-4981-a70c-55c3f15c1287,Madonna,d0d8bb32-83b7-40b9-9179-6379ffad85e6,Like A Prayer
user_000100,2009-05-04T11:56:56Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,da2c9448-a0fe-4781-a4ab-0ce8dd608b6b,Big Decision
user_000100,2009-05-04T11:54:38Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,1f6084bd-9be4-4dde-8dd8-55af484183e0,Whatever (Folk Song In C)
user_000100,2009-05-04T11:52:52Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,60182616-479e-4ebb-a2e2-7d069f91f461,"Georgia, Georgia"
user_000100,2009-05-04T11:50:08Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,1b9dd833-c2ce-45ba-ae10-37023c3a391d,Thirteen
user_000100,2009-05-04T11:47:11Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,f3092121-3961-4fae-88ca-b1bb42326f69,Miss Misery (Early Version)
user_000100,2009-05-04T11:43:25Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,313723a0-57e5-4fb2-b908-8bfce16fbaf1,Go By
user_000100,2009-05-04T11:40:43Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,309de010-9973-4ead-a03c-03d8089e54ec,First Timer
user_000100,2009-05-04T11:37:45Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,0249d1f2-755a-498d-993d-72501d29da38,All Cleaned Out
user_000100,2009-05-04T11:34:02Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,31094067-dede-4dcd-a9ba-caa06eded305,Riot Coming
user_000100,2009-05-04T11:30:10Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,ff138a57-b3d6-40cb-b44e-0a22e2c95376,Going Nowhere
user_000100,2009-05-04T11:26:31Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,1c2648aa-b62f-4de9-8fb8-31df394a83ae,Looking Over My Shoulder
user_000100,2009-05-04T11:23:18Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,31477767-6f7d-4973-96ea-74f08e78d18c,New Monkey
user_000100,2009-05-04T11:20:06Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,fc06076a-e5e2-4eb1-beae-c239f9f6ed04,High Times
user_000100,2009-05-04T10:27:14Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,fb0f8116-b7da-4e3a-9f27-200df6003326,Talking To Mary
user_000100,2009-05-04T10:24:35Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,5b9a999e-1423-4af7-aefa-75b19040713c,Angel In The Snow
user_000100,2009-05-04T10:20:01Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,b7f2e5f5-f24b-4309-b82b-6f73906e2630,A Distorted Reality Is Now A Necessity To Be Free
user_000100,2009-05-04T10:16:46Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,9e15dc66-c47c-4791-872c-61371289d628,Little One
user_000100,2009-05-04T10:14:15Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,8c12824c-b13a-4a9c-96b3-817bc33f42dc,Memory Lane
user_000100,2009-05-04T10:08:13Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,33c07a3d-b49c-4c30-af69-bfc3e727bdef,Shooting Star
user_000100,2009-05-04T10:04:47Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,6a810b20-7177-4eb8-8b2d-f2f709a5d22e,The Last Hour
user_000100,2009-05-04T10:01:13Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,d75b433f-3cdc-4c09-9524-8f68901268e4,A Passing Feeling
user_000100,2009-05-04T09:56:42Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,88a09f24-bda0-417f-9f21-fe15f662fdec,Twilight
user_000100,2009-05-04T09:53:11Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,c6b16e43-93aa-4c1a-a328-4d8ae0c8ba20,Let'S Get Lost
user_000100,2009-05-04T09:51:08Z,03ad1736-b7c9-412a-b442-82536d63a5c4,Elliott Smith,dcc9b343-1d95-4d97-86b0-89dc09a2ed92,Somebody That I Used To Know
user_000100,2009-05-03T12:18:34Z,12d432a3-feb0-49b1-a107-d20751880764,Yann Tiersen,55bcad7e-fa0e-451a-a630-d1f6e36d4548,La Dispute
user_000100,2009-05-03T12:09:00Z,12d432a3-feb0-49b1-a107-d20751880764,Yann Tiersen,03a8ae83-1e7e-4255-b897-c8fb617e74e0,Sur Le Fil
user_000100,2009-05-02T18:17:18Z,2aaf7396-6ab8-40f3-9776-a41c42c8e26b,Lcd Soundsystem,9facce17-96f7-4b8e-9040-ed843a730a0f,Too Much Love
user_000100,2009-05-02T18:12:01Z,2aaf7396-6ab8-40f3-9776-a41c42c8e26b,Lcd Soundsystem,e2659138-52b0-4878-8f98-2973dd1e8eba,Daft Punk Is Playing At My House
user_000100,2009-05-02T18:06:58Z,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,7304cb78-9aa9-4503-91f5-90b73aec68a8,Shadowplay (Live)
user_000100,2009-05-02T18:03:11Z,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,c34df85c-f0bf-4012-8289-b4fa5527f381,She'S Lost Control (Live)
user_000100,2009-05-02T18:00:39Z,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,86169628-eedb-4c72-8843-9a338b9f763e,Wilderness (Interzone)
user_000100,2009-05-02T17:58:31Z,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,db72e18e-1626-45e3-9429-352f5f843fbc,Insight (Live)
user_000100,2009-05-02T17:54:39Z,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,db72e18e-1626-45e3-9429-352f5f843fbc,Insight (Live)
user_000100,2009-05-02T17:50:27Z,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,70093cd1-0bb7-45ac-a293-4a17a0a0bc4f,The Only Mistake
user_000100,2009-05-02T17:46:02Z,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,409cf62d-cf6d-439d-9976-fcf175c680d1,Decades (Live)
user_000100,2009-05-02T17:40:07Z,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,a2b09bb6-a82e-4208-8cb4-1eef808b3359,I Remember Nothing
user_000100,2009-05-02T17:37:49Z,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,f2bbc062-2387-41fd-b079-2ecd7e5b3ca6,Interzone
user_000100,2009-05-02T17:35:09Z,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,7401ad55-395d-40a1-a463-a5468711023c,Wilderness
user_000100,2009-05-02T17:31:11Z,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,17ddd699-a35f-4f80-8064-9a807ad2799f,Shadowplay
user_000100,2009-05-02T17:27:14Z,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,497e13fb-cd12-4059-94eb-6982a95aa15f,She'S Lost Control
user_000100,2009-05-02T17:22:23Z,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,fc425fc4-e883-4c10-9345-63c99a0126b9,New Dawn Fades
user_000100,2009-05-02T17:17:56Z,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,c67abe29-533f-4354-b818-c20168d215d0,Insight
user_000100,2009-05-02T17:14:48Z,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,d7d7ac38-1fd1-4bfc-b593-f9b6158ba546,Candidate
user_000100,2009-05-02T17:10:01Z,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,cf1fbc0e-9368-45a9-ad74-44c697089274,Day Of The Lords
user_000100,2009-05-02T17:06:36Z,9a58fda3-f4ed-4080-a3a5-f457aac9fcdd,Joy Division,f962828d-b970-4d0c-9d4b-dcac8f064a89,Disorder
user_000100,2009-04-30T22:41:13Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,68a783d7-14a7-4be1-88ed-f69b6826e438,Peacocks
user_000100,2009-04-30T22:39:24Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,64b7988b-067e-4a65-80d3-a5abcae6cd73,See America Right
user_000100,2009-04-30T22:36:33Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,2deb7274-219f-4ca1-a6d2-7fe4acf13e25,No Children
user_000100,2009-04-30T22:33:00Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,9a26a08b-f3f1-4ba5-94d0-c30719ecaa82,Idylls Of The King
user_000100,2009-04-30T22:30:07Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,937abf21-a08b-4a72-a8a1-ff03a7e1f88d,The House That Dripped Blood
user_000100,2009-04-30T22:26:18Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,568999dd-f408-4e37-88f2-d5ed2494429f,Game Shows Touch Our Lives
user_000100,2009-04-30T22:23:33Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,7a1e478b-f410-4865-8daf-f9261d332c72,Southwood Plantation Road
user_000100,2009-04-30T22:20:29Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,17435694-b8c4-418a-8563-dc11e504dabb,First Few Desperate Hours
user_000100,2009-04-30T22:15:47Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,bce72a88-1146-4973-8125-a973bf235afe,Tallahassee
user_000100,2009-04-30T22:11:27Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,3e5eacd9-91c8-425a-b02e-82a6694e0b61,Pale Green Things
user_000100,2009-04-30T22:08:38Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,ca9225ae-7982-4ca5-9376-fe48e3641bbf,Love Love Love
user_000100,2009-04-30T22:04:40Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,953ed3eb-6b37-4943-8084-8801836f91f4,Song For Dennis Brown
user_000100,2009-04-30T22:02:40Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,46fd436f-ac44-4a5c-aa0f-488bf83bc3a1,Magpie
user_000100,2009-04-30T21:59:18Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,f20d5ffb-0b0e-4d1b-947e-78e3f08e01fe,Hast Thou Considered The Tetrapod
user_000100,2009-04-30T21:55:53Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,d2a7c85f-726d-4ae0-a497-0d5883605e47,Lion'S Teeth
user_000100,2009-04-30T21:52:26Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,42a26874-5db7-4f63-bfbf-19e33ffd15de,Up The Wolves
user_000100,2009-04-30T21:49:07Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,338522de-6a91-4586-bb82-36f877cc3366,Dinu Lipatti'S Bones
user_000100,2009-04-30T21:47:10Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,7b23f678-7a9f-44af-a8ec-21fc77138634,Dance Music
user_000100,2009-04-30T21:45:01Z,9639cd52-c351-4a17-9797-58880e95a7ef,The Mountain Goats,3728cbd1-dc9d-441b-a6fa-9adb8f4b28af,Dilaudid
user_000100,2009-04-28T22:59:56Z,bf710b71-48e5-4e15-9bd6-96debb2e4e98,The Knife,87fba8d7-30d9-4b1b-809b-0c46d3f27306,We Share Our Mothers' Health
user_000100,2009-04-28T22:53:48Z,bf710b71-48e5-4e15-9bd6-96debb2e4e98,The Knife,90050f94-6c17-491f-9c37-cbb5004819f0,The Captain
user_000100,2009-04-28T22:50:09Z,bf710b71-48e5-4e15-9bd6-96debb2e4e98,The Knife,5eb6ecca-2e04-4dcb-92ce-9ff82c54abf0,Neverland
user_000100,2009-04-28T22:45:16Z,bf710b71-48e5-4e15-9bd6-96debb2e4e98,The Knife,61267686-d9d4-4c68-b08a-ab356ea49cae,Silent Shout
user_000100,2009-04-28T22:42:00Z,bf710b71-48e5-4e15-9bd6-96debb2e4e98,The Knife,646b8dde-63e6-4fb2-a76c-a225a38924c5,Still Light
user_000100,2009-04-28T22:37:33Z,bf710b71-48e5-4e15-9bd6-96debb2e4e98,The Knife,e0e3cd99-a505-4ec7-98a6-1fd3291b1e2c,One Hit
user_000100,2009-04-28T22:33:24Z,bf710b71-48e5-4e15-9bd6-96debb2e4e98,The Knife,b119089f-eb88-492f-ad49-d8c33b264c1d,Forest Families
user_000100,2009-04-28T22:29:26Z,bf710b71-48e5-4e15-9bd6-96debb2e4e98,The Knife,edda2531-d646-433f-bcb1-06785d4e088d,From Off To On
user_000100,2009-04-28T22:20:55Z,bf710b71-48e5-4e15-9bd6-96debb2e4e98,The Knife,8f4bdf02-78eb-477e-abca-f2368badbf5b,Like A Pen
user_000100,2009-04-28T22:15:33Z,bf710b71-48e5-4e15-9bd6-96debb2e4e98,The Knife,e8c91f1f-8f76-4c03-a3d3-7eac215be3d8,Marble House
