user_000078,2009-04-23T22:37:39Z,1f574ab1-a46d-4586-9331-f0ded23e0411,Flight Of The Conchords,,The Actor
user_000078,2008-05-06T23:03:22Z,,"Concerto No.2 In F Minor, Op.21",,Maestoso
user_000078,2008-05-06T22:06:33Z,,Russian Philharmonic Orchestra - Samuel Friedmann,,&Lt;Path??tique&Gt; Adagio - Allegro Non Troppo
user_000078,2008-05-06T21:44:26Z,,Konzert Fur Violine Und Orchester D-Dur Op. 77,,1. Allegro Non Troppo
user_000078,2008-05-06T21:43:22Z,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,Fr??d??ric Chopin,82fa0079-0921-4e47-b520-f51c0846ff1b,"24 Preludes, Op. 28: No. 16"
user_000078,2008-04-21T22:13:41Z,,"Sylvia Mcnair, Petteri Salomaa, Jeffrey Tate",,Solveig Sings In The Hut
user_000078,2008-04-21T22:11:53Z,,Russian Philharmonic Orchestra - Samuel Friedmann,,Iii. Pas De Caract?ìre: Der Gestiefelte Kater Und Die Wei?ƒe Katze
user_000078,2008-04-21T22:07:19Z,,Russian Philharmonic Orchestra - Samuel Friedmann,,V. Walzer
user_000078,2008-04-21T22:03:55Z,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,Fr??d??ric Chopin,23025964-3b98-487c-9842-22ab8387e070,"Mazurka No. 5 In B Flat Major, Op. 7 No. 1"
user_000078,2008-04-21T21:41:09Z,1f9df192-a621-4f54-8850-2c5373b7eac9,Ludwig Van Beethoven,a217ced7-e934-488e-9313-6826fd625f5e,Allegro Ma Non Troppo
user_000078,2008-04-21T21:33:21Z,,"Sylvia Mcnair, Petteri Salomaa, Jeffrey Tate",,Solveig'S Lullaby
user_000078,2008-04-21T21:11:13Z,,Konzert Fur Violine Und Orchester D-Dur Op. 77,,1. Allegro Non Troppo
user_000078,2008-04-21T21:00:39Z,44b16e44-da77-4580-b851-0d765904573e,?í???Ç?????? ?Æ???ü?????î???????ç ?á???à??????????????,9d35fec4-6c3d-4383-8882-8a012e66d8d1,"Piano Concerto No. 2, Op. 18: I. Moderato"
user_000078,2008-04-21T20:57:50Z,,"Sylvia Mcnair, Petteri Salomaa, Jeffrey Tate",,Peer Gynts Serenade
user_000078,2008-04-21T20:51:27Z,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,Fr??d??ric Chopin,9061f8b6-1461-45fe-b7e3-8bb0616b0820,"Nocturne In B Major, Op. 9 No. 3"
user_000078,2008-04-21T20:47:31Z,,"Sylvia Mcnair, Petteri Salomaa, Jeffrey Tate",,Peer Gynt And The Dairymaids
user_000078,2008-04-21T20:39:59Z,,"Konzert Fur Violine, Violoncello Und Orchester A-Moll Op.102",,2. Andante
user_000078,2008-04-21T20:25:47Z,,"Concerto No.2 In F Minor, Op.21",,Maestoso
user_000078,2008-04-21T20:15:57Z,,"Concerto No.1 In E Minor, Op.11",,Rondo. Vivace
user_000078,2008-04-21T20:09:52Z,,"Sylvia Mcnair, Petteri Salomaa, Jeffrey Tate",,Solveig'S Song
user_000078,2008-04-21T20:00:08Z,,Konzert Fur Violine Und Orchester D-Dur Op. 77,,2. Adagio
user_000078,2008-04-21T19:40:01Z,,"Concerto No.1 In E Minor, Op.11",,Allegro Maestoso
user_000078,2008-04-21T19:36:08Z,,"Sylvia Mcnair, Petteri Salomaa, Jeffrey Tate",,Anitra'S Dance
user_000078,2008-04-21T19:25:25Z,,"Concerto No.1 In E Minor, Op.11",,Romance. Larghetto
user_000078,2008-04-21T19:24:38Z,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,Fr??d??ric Chopin,b9c51279-7a49-4666-af95-cdc9791f7f78,"24 Preludes, Op. 28: No. 18"
user_000078,2008-04-21T19:23:05Z,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,Fr??d??ric Chopin,3df59ab0-4cbc-4de1-8524-104366e57ed9,"Etude In G-Flat Major, Op. 10 No. 5"
user_000078,2008-04-21T19:04:57Z,,"Konzert Fur Violine, Violoncello Und Orchester A-Moll Op.102",,1. Allegro
user_000078,2008-04-21T19:03:35Z,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,Fr??d??ric Chopin,47d93ed1-c250-4dcd-ac8d-1b006c219601,"Mazurka No. 19 In B Minor, Op. 30 No. 2"
user_000078,2008-04-21T19:00:53Z,,"Sylvia Mcnair, Petteri Salomaa, Jeffrey Tate",,In The Hall Of The Mountain King
user_000078,2008-04-21T18:56:49Z,44b16e44-da77-4580-b851-0d765904573e,?í???Ç?????? ?Æ???ü?????î???????ç ?á???à??????????????,,G Minor #5 Op. 23
user_000078,2008-04-21T18:54:30Z,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,Fr??d??ric Chopin,7146f9aa-1f2d-4675-a8fa-93096a9b1704,"Mazurka No. 15 In C Major, Op. 24 No. 2"
user_000078,2008-04-21T18:52:42Z,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,Fr??d??ric Chopin,ee555dfd-2a3c-4e5f-9f3a-6730f2d2f5a5,"Mazurka No. 18 In C Minor, Op. 30 No. 1"
user_000078,2008-04-21T18:51:36Z,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,Fr??d??ric Chopin,82fa0079-0921-4e47-b520-f51c0846ff1b,"24 Preludes, Op. 28: No. 16"
user_000078,2008-04-21T18:50:11Z,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,Fr??d??ric Chopin,2b501476-3f3f-4ec1-ba22-92ba3687e9f3,"Etude In C Major, Op. 10 No. 1"
user_000078,2008-04-21T18:48:37Z,09ff1fe8-d61c-4b98-bb82-18487c74d7b7,Fr??d??ric Chopin,3df59ab0-4cbc-4de1-8524-104366e57ed9,"Etude In G-Flat Major, Op. 10 No. 5"
user_000078,2007-12-25T13:39:52Z,318350ac-27aa-4a43-8293-87e256a20242,Michael Jackson & Janet Jackson,b89b5397-6278-4e4a-add9-2467897cef15,Scream
user_000078,2007-12-25T13:36:09Z,f27ec8db-af05-4f36-916e-3d57f91ecf5e,Michael Jackson,4579fd48-dd0a-4846-95fb-148b29901880,The Girl Is Mine
user_000078,2007-12-25T13:25:43Z,f27ec8db-af05-4f36-916e-3d57f91ecf5e,Michael Jackson,5cbae4ac-7734-4d6b-be77-dfd53bb7033d,Smooth Criminal
user_000078,2007-12-25T13:02:21Z,f27ec8db-af05-4f36-916e-3d57f91ecf5e,Michael Jackson,0f599471-6eb1-4645-b9bd-05c4e82c1b3a,Man In The Mirror
user_000078,2007-11-06T18:54:50Z,8de4a831-7c25-4d34-90cf-254de0c36e49,Gentleman,40c75964-b29f-44d2-8d3b-d04980c0acd0,Fire Ago Bun Dem
user_000078,2007-11-06T18:32:44Z,8de4a831-7c25-4d34-90cf-254de0c36e49,Gentleman,40c75964-b29f-44d2-8d3b-d04980c0acd0,Fire Ago Bun Dem
user_000078,2007-10-26T20:38:04Z,6b49dc39-cb6f-465f-980b-bc17a271da34,Kruder & Dorfmeister,,Love Your Life
user_000078,2007-10-26T20:36:51Z,c0bf9e20-2872-4897-ad1f-0882b83272a0,Ufo,36e8c51b-6632-4b4f-be0c-0a16d5364c59,Arbory Hill
user_000078,2007-10-26T20:30:26Z,69a3b4fb-bbf8-4370-a20b-1f7ede21e08b,Obiman,8aef26e9-fe59-425f-a8c4-55648c01fdad,On The Rocks
user_000078,2007-10-26T20:26:33Z,f22942a1-6f70-4f48-866e-238cb2308fbd,Aphex Twin,f93bf8ba-08e8-4179-b1dd-976df5f6a6f5,Fingerbib
user_000078,2007-10-26T20:20:30Z,c23b637b-97c6-41eb-8ef6-6c724efc80a8,Zero 7,591d40eb-6a41-4d8d-9618-7461323901ea,The Space Between
user_000078,2007-10-26T20:16:11Z,29ed4a49-fb99-4a5c-8713-609cabe6f34a,Kaskade,3bcb2367-fc8f-4770-8148-132f9c35d18f,Stars Align
